Temp (C) -2h,Dew Point Temp (C) -2h,Rel Hum (%) -2h,Wind Dir (10s deg) -2h,Wind Spd (km/h) -2h,Visibility (km) -2h,Stn Press (kPa) -2h,Weather -2h,Temp (C) -1h,Dew Point Temp (C) -1h,Rel Hum (%) -1h,Wind Dir (10s deg) -1h,Wind Spd (km/h) -1h,Visibility (km) -1h,Stn Press (kPa) -1h,Weather -1h,Weather
0.3,0.1,98,6,10,4.8,102.1,FALSE,0.7,0.4,98,3,15,16.1,102.02,FALSE,FALSE
0.7,0.4,98,3,15,16.1,102.02,FALSE,0.8,0.3,96,8,13,24.1,101.94,FALSE,TRUE
0.8,0.3,96,8,13,24.1,101.94,FALSE,0.8,0.5,98,8,13,3.6,101.91,TRUE,TRUE
0.8,0.5,98,8,13,3.6,101.91,TRUE,0.6,0.3,98,8,14,3.2,101.9,TRUE,TRUE
0.6,0.3,98,8,14,3.2,101.9,TRUE,1,0.7,98,8,11,12.9,101.88,TRUE,TRUE
1,0.7,98,8,11,12.9,101.88,TRUE,1.5,1,97,5,12,12.9,101.81,TRUE,TRUE
1.5,1,97,5,12,12.9,101.81,TRUE,2.2,1.5,95,7,13,12.9,101.73,TRUE,TRUE
2.2,1.5,95,7,13,12.9,101.73,TRUE,2.8,2.1,95,7,11,16.1,101.65,TRUE,TRUE
2.8,2.1,95,7,11,16.1,101.65,TRUE,3.3,2.4,94,7,8,12.9,101.61,TRUE,TRUE
3.3,2.4,94,7,8,12.9,101.61,TRUE,3.5,2.8,95,9,7,16.1,101.61,TRUE,FALSE
3.5,2.8,95,9,7,16.1,101.61,TRUE,3,2.6,97,11,9,16.1,101.59,FALSE,FALSE
3,2.6,97,11,9,16.1,101.59,FALSE,3,2.4,96,36,2,16.1,101.59,FALSE,FALSE
3,2.4,96,36,2,16.1,101.59,FALSE,3.1,2.6,97,27,4,16.1,101.61,FALSE,FALSE
3.1,2.6,97,27,4,16.1,101.61,FALSE,3.7,2.5,92,17,3,32.2,101.58,FALSE,FALSE
3.7,2.5,92,17,3,32.2,101.58,FALSE,3.6,2.9,95,15,6,32.2,101.58,FALSE,TRUE
3.6,2.9,95,15,6,32.2,101.58,FALSE,3.8,2.9,94,20,3,19.3,101.63,TRUE,FALSE
3.8,2.9,94,20,3,19.3,101.63,TRUE,3.6,3.1,96,0,1,12.9,101.69,FALSE,FALSE
3.6,3.1,96,0,1,12.9,101.69,FALSE,3.5,2.4,92,31,9,24.1,101.66,FALSE,FALSE
3.5,2.4,92,31,9,24.1,101.66,FALSE,2.9,2.2,95,34,7,32.2,101.59,FALSE,TRUE
2.9,2.2,95,34,7,32.2,101.59,FALSE,3.5,2.9,96,7,7,4.8,101.63,TRUE,TRUE
3.5,2.9,96,7,7,4.8,101.63,TRUE,3.3,3.1,98,34,4,6.4,101.68,TRUE,FALSE
3.3,3.1,98,34,4,6.4,101.68,TRUE,3.3,3.1,99,34,3,3.2,101.71,FALSE,FALSE
3.3,3.1,99,34,3,3.2,101.71,FALSE,3.4,3.3,99,11,5,16.1,101.68,FALSE,TRUE
3.4,3.3,99,11,5,16.1,101.68,FALSE,3.6,3.4,99,12,4,3.2,101.67,TRUE,TRUE
3.6,3.4,99,12,4,3.2,101.67,TRUE,3.6,3.4,99,10,3,4.8,101.67,TRUE,TRUE
3.6,3.4,99,10,3,4.8,101.67,TRUE,3.7,3.5,99,9,7,11.3,101.67,TRUE,TRUE
3.7,3.5,99,9,7,11.3,101.67,TRUE,3.8,3.6,99,12,7,4,101.69,TRUE,TRUE
3.8,3.6,99,12,7,4,101.69,TRUE,4,3.8,99,9,9,4.8,101.69,TRUE,FALSE
4,3.8,99,9,9,4.8,101.69,TRUE,4.4,4.2,99,9,10,4,101.69,FALSE,FALSE
4.4,4.2,99,9,10,4,101.69,FALSE,4.8,4.6,99,10,10,3.6,101.68,FALSE,FALSE
4.8,4.6,99,10,10,3.6,101.68,FALSE,5.4,5.2,99,10,13,4,101.62,FALSE,FALSE
5.4,5.2,99,10,13,4,101.62,FALSE,5.5,5.3,98,11,12,4.8,101.58,FALSE,FALSE
5.5,5.3,98,11,12,4.8,101.58,FALSE,5.6,5.3,98,11,16,4.8,101.48,FALSE,FALSE
5.6,5.3,98,11,16,4.8,101.48,FALSE,5.7,5.4,98,9,11,4,101.4,FALSE,FALSE
5.7,5.4,98,9,11,4,101.4,FALSE,5.6,5.4,98,10,12,11.3,101.32,FALSE,TRUE
5.6,5.4,98,10,12,11.3,101.32,FALSE,5.7,5.4,98,9,16,17.7,101.23,TRUE,FALSE
5.7,5.4,98,9,16,17.7,101.23,TRUE,5.8,5.5,98,7,17,20.9,101.1,FALSE,FALSE
5.8,5.5,98,7,17,20.9,101.1,FALSE,6.1,5.8,98,9,16,12.9,101.01,FALSE,FALSE
6.1,5.8,98,9,16,12.9,101.01,FALSE,6.7,6.4,98,8,18,16.1,100.93,FALSE,TRUE
6.7,6.4,98,8,18,16.1,100.93,FALSE,6.7,6.4,98,8,21,19.3,100.81,TRUE,FALSE
6.7,6.4,98,8,21,19.3,100.81,TRUE,7,6.7,98,9,18,16.1,100.67,FALSE,FALSE
7,6.7,98,9,18,16.1,100.67,FALSE,8,7.8,99,15,18,24.1,100.61,FALSE,FALSE
8,7.8,99,15,18,24.1,100.61,FALSE,8.3,7.6,95,18,26,32.2,100.54,FALSE,FALSE
8.3,7.6,95,18,26,32.2,100.54,FALSE,7.8,6.7,93,18,26,32.2,100.49,FALSE,FALSE
7.8,6.7,93,18,26,32.2,100.49,FALSE,7.7,5.6,87,20,28,32.2,100.48,FALSE,FALSE
7.7,5.6,87,20,28,32.2,100.48,FALSE,7.2,5,86,21,26,32.2,100.5,FALSE,TRUE
7.2,5,86,21,26,32.2,100.5,FALSE,5.7,4.1,90,28,39,19.3,100.61,TRUE,FALSE
5.7,4.1,90,28,39,19.3,100.61,TRUE,5.7,2.8,81,26,43,32.2,100.68,FALSE,FALSE
5.7,2.8,81,26,43,32.2,100.68,FALSE,5.5,2.4,81,28,44,32.2,100.73,FALSE,FALSE
5.5,2.4,81,28,44,32.2,100.73,FALSE,5.3,2.5,82,26,48,24.1,100.84,FALSE,FALSE
5.3,2.5,82,26,48,24.1,100.84,FALSE,5.1,1,75,28,41,48.3,100.94,FALSE,FALSE
5.1,1,75,28,41,48.3,100.94,FALSE,5.4,1.1,74,28,31,48.3,101.04,FALSE,FALSE
5.4,1.1,74,28,31,48.3,101.04,FALSE,6.1,1.8,74,27,30,48.3,101.1,FALSE,FALSE
6.1,1.8,74,27,30,48.3,101.1,FALSE,6.5,1.5,70,27,31,40.2,101.14,FALSE,FALSE
6.5,1.5,70,27,31,40.2,101.14,FALSE,6.7,1.5,69,28,30,48.3,101.2,FALSE,FALSE
6.7,1.5,69,28,30,48.3,101.2,FALSE,6.7,1,67,27,24,48.3,101.2,FALSE,FALSE
6.7,1,67,27,24,48.3,101.2,FALSE,7,1.1,66,26,18,48.3,101.21,FALSE,FALSE
7,1.1,66,26,18,48.3,101.21,FALSE,5.8,1.2,73,29,13,48.3,101.23,FALSE,FALSE
5.8,1.2,73,29,13,48.3,101.23,FALSE,3.9,0.3,77,29,6,48.3,101.26,FALSE,FALSE
3.9,0.3,77,29,6,48.3,101.26,FALSE,4.6,1.6,81,36,3,48.3,101.26,FALSE,FALSE
4.6,1.6,81,36,3,48.3,101.26,FALSE,3.5,0.8,83,36,2,24.1,101.26,FALSE,FALSE
3.5,0.8,83,36,2,24.1,101.26,FALSE,1.8,-0.8,83,36,2,24.1,101.26,FALSE,FALSE
1.8,-0.8,83,36,2,24.1,101.26,FALSE,1.5,-0.1,89,8,5,24.1,101.22,FALSE,FALSE
1.5,-0.1,89,8,5,24.1,101.22,FALSE,1.5,-0.1,89,8,8,24.1,101.26,FALSE,FALSE
1.5,-0.1,89,8,8,24.1,101.26,FALSE,1.6,0.6,93,8,7,24.1,101.28,FALSE,FALSE
1.6,0.6,93,8,7,24.1,101.28,FALSE,0.8,-0.2,93,10,9,24.1,101.25,FALSE,FALSE
0.8,-0.2,93,10,9,24.1,101.25,FALSE,0,-1.1,92,9,9,24.1,101.24,FALSE,FALSE
0,-1.1,92,9,9,24.1,101.24,FALSE,0.7,-0.5,91,10,8,24.1,101.21,FALSE,FALSE
0.7,-0.5,91,10,8,24.1,101.21,FALSE,1.2,0.2,93,8,10,24.1,101.16,FALSE,FALSE
1.2,0.2,93,8,10,24.1,101.16,FALSE,1.3,0.3,93,9,11,24.1,101.15,FALSE,FALSE
1.3,0.3,93,9,11,24.1,101.15,FALSE,1.9,0.8,93,11,14,24.1,101.1,FALSE,TRUE
1.9,0.8,93,11,14,24.1,101.1,FALSE,2.4,1.3,92,9,12,19.3,101.07,TRUE,TRUE
2.4,1.3,92,9,12,19.3,101.07,TRUE,2.9,1.6,91,9,9,19.3,101.06,TRUE,TRUE
2.9,1.6,91,9,9,19.3,101.06,TRUE,3.1,1.9,92,7,7,24.1,101.03,TRUE,FALSE
3.1,1.9,92,7,7,24.1,101.03,TRUE,3,1.8,92,6,10,48.3,101.01,FALSE,FALSE
3,1.8,92,6,10,48.3,101.01,FALSE,2.7,1.7,93,6,15,48.3,101.03,FALSE,FALSE
2.7,1.7,93,6,15,48.3,101.03,FALSE,3.5,2.2,91,7,13,48.3,101.03,FALSE,FALSE
3.5,2.2,91,7,13,48.3,101.03,FALSE,4.1,2.8,91,7,8,48.3,101.07,FALSE,FALSE
4.1,2.8,91,7,8,48.3,101.07,FALSE,4.8,2.9,87,6,4,48.3,101.07,FALSE,FALSE
4.8,2.9,87,6,4,48.3,101.07,FALSE,5.8,3.1,83,29,5,48.3,101.08,FALSE,FALSE
5.8,3.1,83,29,5,48.3,101.08,FALSE,5,2.9,86,28,13,48.3,101.09,FALSE,FALSE
5,2.9,86,28,13,48.3,101.09,FALSE,4.2,2.1,86,29,17,48.3,101.12,FALSE,FALSE
4.2,2.1,86,29,17,48.3,101.12,FALSE,4.1,2.1,87,27,16,48.3,101.14,FALSE,FALSE
4.1,2.1,87,27,16,48.3,101.14,FALSE,4,1.7,85,27,18,48.3,101.17,FALSE,FALSE
4,1.7,85,27,18,48.3,101.17,FALSE,3.8,1,82,28,17,24.1,101.24,FALSE,FALSE
3.8,1,82,28,17,24.1,101.24,FALSE,3,1.6,90,29,5,24.1,101.29,FALSE,FALSE
3,1.6,90,29,5,24.1,101.29,FALSE,1.6,0.7,94,3,3,24.1,101.34,FALSE,FALSE
1.6,0.7,94,3,3,24.1,101.34,FALSE,0.4,-0.3,95,8,12,24.1,101.38,FALSE,FALSE
0.4,-0.3,95,8,12,24.1,101.38,FALSE,0.9,0.5,97,6,11,24.1,101.42,FALSE,FALSE
0.9,0.5,97,6,11,24.1,101.42,FALSE,1.2,0.8,97,7,12,22.5,101.5,FALSE,FALSE
1.2,0.8,97,7,12,22.5,101.5,FALSE,0.9,0.4,96,8,5,24.1,101.54,FALSE,FALSE
0.9,0.4,96,8,5,24.1,101.54,FALSE,1.1,0.6,96,3,12,24.1,101.55,FALSE,FALSE
1.1,0.6,96,3,12,24.1,101.55,FALSE,1.7,0.8,94,6,7,24.1,101.57,FALSE,FALSE
1.7,0.8,94,6,7,24.1,101.57,FALSE,1.8,1,94,2,4,24.1,101.55,FALSE,FALSE
1.8,1,94,2,4,24.1,101.55,FALSE,0.7,0.1,96,36,1,24.1,101.62,FALSE,FALSE
0.7,0.1,96,36,1,24.1,101.62,FALSE,-0.6,-0.8,98,6,4,24.1,101.63,FALSE,FALSE
-0.6,-0.8,98,6,4,24.1,101.63,FALSE,0.7,0.4,98,9,5,24.1,101.65,FALSE,FALSE
0.7,0.4,98,9,5,24.1,101.65,FALSE,0.6,0.2,97,10,14,24.1,101.65,FALSE,FALSE
0.6,0.2,97,10,14,24.1,101.65,FALSE,1.6,1.1,97,8,10,48.3,101.66,FALSE,FALSE
1.6,1.1,97,8,10,48.3,101.66,FALSE,2.1,1.5,96,8,14,48.3,101.65,FALSE,FALSE
2.1,1.5,96,8,14,48.3,101.65,FALSE,3.2,2.4,94,8,17,32.2,101.67,FALSE,TRUE
3.2,2.4,94,8,17,32.2,101.67,FALSE,3.6,2.8,94,7,17,17.7,101.63,TRUE,TRUE
3.6,2.8,94,7,17,17.7,101.63,TRUE,3.8,3.2,96,8,19,12.9,101.57,TRUE,TRUE
3.8,3.2,96,8,19,12.9,101.57,TRUE,4,3.5,96,9,15,11.3,101.53,TRUE,TRUE
4,3.5,96,9,15,11.3,101.53,TRUE,4.6,3.7,94,11,21,24.1,101.4,TRUE,TRUE
4.6,3.7,94,11,21,24.1,101.4,TRUE,5.1,3.8,91,12,21,24.1,101.28,TRUE,FALSE
5.1,3.8,91,12,21,24.1,101.28,TRUE,5.4,4.2,92,11,26,24.1,101.12,FALSE,TRUE
5.4,4.2,92,11,26,24.1,101.12,FALSE,5.7,4.5,92,13,34,24.1,100.97,TRUE,TRUE
5.7,4.5,92,13,34,24.1,100.97,TRUE,5.5,4.6,94,12,29,24.1,100.82,TRUE,TRUE
5.5,4.6,94,12,29,24.1,100.82,TRUE,5.9,4.9,93,13,32,19.3,100.68,TRUE,TRUE
5.9,4.9,93,13,32,19.3,100.68,TRUE,6.1,5.4,95,14,31,16.1,100.58,TRUE,TRUE
6.1,5.4,95,14,31,16.1,100.58,TRUE,6.2,5.5,95,13,26,19.3,100.4,TRUE,TRUE
6.2,5.5,95,13,26,19.3,100.4,TRUE,6.6,5.9,95,15,29,12.9,100.26,TRUE,TRUE
6.6,5.9,95,15,29,12.9,100.26,TRUE,6.7,5.9,95,15,28,12.9,100.07,TRUE,FALSE
6.7,5.9,95,15,28,12.9,100.07,TRUE,6.8,6,95,15,29,19.3,99.84,FALSE,TRUE
6.8,6,95,15,29,19.3,99.84,FALSE,7.1,6.3,94,15,25,19.3,99.68,TRUE,TRUE
7.1,6.3,94,15,25,19.3,99.68,TRUE,7.2,6.2,93,15,28,19.3,99.58,TRUE,FALSE
7.2,6.2,93,15,28,19.3,99.58,TRUE,7.3,6.1,92,16,37,24.1,99.51,FALSE,FALSE
7.3,6.1,92,16,37,24.1,99.51,FALSE,7.5,6,91,16,34,24.1,99.43,FALSE,FALSE
7.5,6,91,16,34,24.1,99.43,FALSE,7.2,6.1,93,15,29,24.1,99.4,FALSE,FALSE
7.2,6.1,93,15,29,24.1,99.4,FALSE,7.5,6.4,93,17,20,24.1,99.4,FALSE,FALSE
7.5,6.4,93,17,20,24.1,99.4,FALSE,7.4,6.7,95,18,15,24.1,99.37,FALSE,FALSE
7.4,6.7,95,18,15,24.1,99.37,FALSE,6,4.9,93,24,16,40.2,99.4,FALSE,FALSE
6,4.9,93,24,16,40.2,99.4,FALSE,6.9,4.1,82,20,28,48.3,99.48,FALSE,FALSE
6.9,4.1,82,20,28,48.3,99.48,FALSE,7.3,2.8,73,22,33,48.3,99.52,FALSE,FALSE
7.3,2.8,73,22,33,48.3,99.52,FALSE,7.6,3,72,22,28,48.3,99.57,FALSE,FALSE
7.6,3,72,22,28,48.3,99.57,FALSE,7.8,3.9,76,21,22,48.3,99.58,FALSE,FALSE
7.8,3.9,76,21,22,48.3,99.58,FALSE,6.8,3.2,78,19,21,48.3,99.49,FALSE,TRUE
6.8,3.2,78,19,21,48.3,99.49,FALSE,5.8,2.7,80,20,22,48.3,99.46,TRUE,FALSE
5.8,2.7,80,20,22,48.3,99.46,TRUE,6.3,2.9,79,20,31,48.3,99.44,FALSE,FALSE
6.3,2.9,79,20,31,48.3,99.44,FALSE,5.8,2.5,79,22,32,48.3,99.51,FALSE,FALSE
5.8,2.5,79,22,32,48.3,99.51,FALSE,4.3,0.9,78,25,39,24.1,99.61,FALSE,FALSE
4.3,0.9,78,25,39,24.1,99.61,FALSE,3.7,1.8,88,22,27,24.1,99.66,FALSE,FALSE
3.7,1.8,88,22,27,24.1,99.66,FALSE,2.2,0.7,90,8,7,32.2,99.67,FALSE,FALSE
2.2,0.7,90,8,7,32.2,99.67,FALSE,2.9,0.9,86,13,7,32.2,99.66,FALSE,FALSE
2.9,0.9,86,13,7,32.2,99.66,FALSE,4.3,1,79,20,22,32.2,99.68,FALSE,FALSE
4.3,1,79,20,22,32.2,99.68,FALSE,4,1,81,15,13,32.2,99.64,FALSE,FALSE
4,1,81,15,13,32.2,99.64,FALSE,3.3,1.3,87,10,12,32.2,99.61,FALSE,TRUE
3.3,1.3,87,10,12,32.2,99.61,FALSE,2.8,1.6,92,14,22,24.1,99.59,TRUE,FALSE
2.8,1.6,92,14,22,24.1,99.59,TRUE,2.6,1.8,94,11,18,32.2,99.55,FALSE,FALSE
2.6,1.8,94,11,18,32.2,99.55,FALSE,1.3,1,97,9,8,32.2,99.58,FALSE,FALSE
1.3,1,97,9,8,32.2,99.58,FALSE,3.6,1.4,85,20,23,32.2,99.65,FALSE,FALSE
3.6,1.4,85,20,23,32.2,99.65,FALSE,3.3,1.2,86,18,17,32.2,99.66,FALSE,FALSE
3.3,1.2,86,18,17,32.2,99.66,FALSE,2.7,1.4,91,17,19,32.2,99.7,FALSE,FALSE
2.7,1.4,91,17,19,32.2,99.7,FALSE,2.4,0.2,86,15,11,32.2,99.77,FALSE,FALSE
2.4,0.2,86,15,11,32.2,99.77,FALSE,2.9,0.4,83,17,17,24.1,99.79,FALSE,FALSE
2.9,0.4,83,17,17,24.1,99.79,FALSE,3.3,0.5,82,16,23,24.1,99.87,FALSE,FALSE
3.3,0.5,82,16,23,24.1,99.87,FALSE,3.9,0.7,79,15,16,32.2,99.97,FALSE,TRUE
3.9,0.7,79,15,16,32.2,99.97,FALSE,4.3,1.9,85,13,15,24.1,100.05,TRUE,TRUE
4.3,1.9,85,13,15,24.1,100.05,TRUE,3.8,1.5,84,18,18,4,100.11,TRUE,FALSE
3.8,1.5,84,18,18,4,100.11,TRUE,4.2,2.4,88,14,16,22.5,100.12,FALSE,FALSE
4.2,2.4,88,14,16,22.5,100.12,FALSE,4.3,2.6,89,8,13,24.1,100.07,FALSE,FALSE
4.3,2.6,89,8,13,24.1,100.07,FALSE,4.9,2.6,85,13,20,24.1,100.03,FALSE,FALSE
4.9,2.6,85,13,20,24.1,100.03,FALSE,4.7,1.7,81,15,30,24.1,100.03,FALSE,TRUE
4.7,1.7,81,15,30,24.1,100.03,FALSE,4,1.7,85,17,19,16.1,100.08,TRUE,TRUE
4,1.7,85,17,19,16.1,100.08,TRUE,3.1,2.1,93,11,12,24.1,100.07,TRUE,FALSE
3.1,2.1,93,11,12,24.1,100.07,TRUE,3.7,2.5,92,15,7,24.1,100.06,FALSE,FALSE
3.7,2.5,92,15,7,24.1,100.06,FALSE,3.4,2.3,93,15,15,32.2,100.09,FALSE,FALSE
3.4,2.3,93,15,15,32.2,100.09,FALSE,2.9,1.3,89,12,10,32.2,100.09,FALSE,FALSE
2.9,1.3,89,12,10,32.2,100.09,FALSE,4,1.9,86,11,15,32.2,100.1,FALSE,FALSE
4,1.9,86,11,15,32.2,100.1,FALSE,4,2.1,88,10,21,32.2,100.11,FALSE,FALSE
4,2.1,88,10,21,32.2,100.11,FALSE,3.5,2,90,9,18,32.2,100.11,FALSE,FALSE
3.5,2,90,9,18,32.2,100.11,FALSE,4,1.8,86,8,18,32.2,100.05,FALSE,FALSE
4,1.8,86,8,18,32.2,100.05,FALSE,4.2,1.2,81,7,18,32.2,99.94,FALSE,FALSE
4.2,1.2,81,7,18,32.2,99.94,FALSE,3.8,0.7,80,8,16,32.2,99.8,FALSE,FALSE
3.8,0.7,80,8,16,32.2,99.8,FALSE,2.9,1.5,90,10,17,32.2,99.73,FALSE,TRUE
2.9,1.5,90,10,17,32.2,99.73,FALSE,4.2,1.1,80,9,18,24.1,99.75,TRUE,FALSE
4.2,1.1,80,9,18,24.1,99.75,TRUE,4,1.1,81,8,28,32.2,99.63,FALSE,TRUE
4,1.1,81,8,28,32.2,99.63,FALSE,3,1.3,89,9,34,24.1,99.69,TRUE,TRUE
3,1.3,89,9,34,24.1,99.69,TRUE,2.2,1.5,96,10,27,16.1,99.78,TRUE,FALSE
2.2,1.5,96,10,27,16.1,99.78,TRUE,2.9,2,94,9,22,24.1,99.79,FALSE,FALSE
2.9,2,94,9,22,24.1,99.79,FALSE,3.3,1.8,90,8,21,32.2,99.82,FALSE,FALSE
3.3,1.8,90,8,21,32.2,99.82,FALSE,4.5,2.2,85,7,18,32.2,99.8,FALSE,FALSE
4.5,2.2,85,7,18,32.2,99.8,FALSE,5.5,2.7,82,7,13,32.2,99.77,FALSE,FALSE
5.5,2.7,82,7,13,32.2,99.77,FALSE,5.6,3,83,2,14,32.2,99.71,FALSE,FALSE
5.6,3,83,2,14,32.2,99.71,FALSE,5.7,3,83,4,10,32.2,99.59,FALSE,FALSE
5.7,3,83,4,10,32.2,99.59,FALSE,4.8,3.8,93,32,9,32.2,99.45,FALSE,TRUE
4.8,3.8,93,32,9,32.2,99.45,FALSE,4.6,2.8,88,31,9,32.2,99.37,TRUE,FALSE
4.6,2.8,88,31,9,32.2,99.37,TRUE,5,3.2,88,13,16,32.2,99.45,FALSE,TRUE
5,3.2,88,13,16,32.2,99.45,FALSE,4.4,3.7,95,12,5,16.1,99.44,TRUE,TRUE
4.4,3.7,95,12,5,16.1,99.44,TRUE,3.9,3.4,96,32,4,32.2,99.45,TRUE,TRUE
3.9,3.4,96,32,4,32.2,99.45,TRUE,4.7,3.9,94,21,5,24.1,99.48,TRUE,TRUE
4.7,3.9,94,21,5,24.1,99.48,TRUE,4.4,3.6,94,35,4,16.1,99.56,TRUE,TRUE
4.4,3.6,94,35,4,16.1,99.56,TRUE,4.1,2.9,92,5,11,24.1,99.61,TRUE,FALSE
4.1,2.9,92,5,11,24.1,99.61,TRUE,4.3,3.4,94,7,16,24.1,99.7,FALSE,TRUE
4.3,3.4,94,7,16,24.1,99.7,FALSE,4.4,3.8,96,9,12,24.1,99.77,TRUE,TRUE
4.4,3.8,96,9,12,24.1,99.77,TRUE,4.3,3.4,94,24,17,32.2,99.9,TRUE,FALSE
4.3,3.4,94,24,17,32.2,99.9,TRUE,2.8,2.5,98,13,8,32.2,100.02,FALSE,FALSE
2.8,2.5,98,13,8,32.2,100.02,FALSE,2.1,1.7,97,10,6,32.2,100.13,FALSE,FALSE
2.1,1.7,97,10,6,32.2,100.13,FALSE,2.7,1.9,95,8,9,32.2,100.21,FALSE,FALSE
2.7,1.9,95,8,9,32.2,100.21,FALSE,0.8,0.2,96,7,11,32.2,100.26,FALSE,FALSE
0.8,0.2,96,7,11,32.2,100.26,FALSE,0.8,0.2,95,1,7,32.2,100.32,FALSE,FALSE
0.8,0.2,95,1,7,32.2,100.32,FALSE,2,1,93,7,18,32.2,100.38,FALSE,FALSE
2,1,93,7,18,32.2,100.38,FALSE,1.7,1.2,96,10,18,24.1,100.47,FALSE,FALSE
1.7,1.2,96,10,18,24.1,100.47,FALSE,1.7,1.1,96,11,18,48.3,100.55,FALSE,FALSE
1.7,1.1,96,11,18,48.3,100.55,FALSE,1.6,0.6,93,8,19,48.3,100.64,FALSE,FALSE
1.6,0.6,93,8,19,48.3,100.64,FALSE,1.6,1,95,8,19,48.3,100.73,FALSE,TRUE
1.6,1,95,8,19,48.3,100.73,FALSE,2.8,2,95,9,18,48.3,100.77,TRUE,TRUE
2.8,2,95,9,18,48.3,100.77,TRUE,2.7,1.7,93,9,19,48.3,100.8,TRUE,TRUE
2.7,1.7,93,9,19,48.3,100.8,TRUE,4.1,2.6,90,9,19,32.2,100.81,TRUE,FALSE
4.1,2.6,90,9,19,32.2,100.81,TRUE,4,2,87,7,18,48.3,100.77,FALSE,FALSE
4,2,87,7,18,48.3,100.77,FALSE,3.7,1.7,87,10,17,48.3,100.78,FALSE,FALSE
3.7,1.7,87,10,17,48.3,100.78,FALSE,4,1.6,85,7,14,48.3,100.84,FALSE,TRUE
4,1.6,85,7,14,48.3,100.84,FALSE,3.7,1.1,83,8,18,24.1,100.85,TRUE,TRUE
3.7,1.1,83,8,18,24.1,100.85,TRUE,3.3,1.5,88,10,19,24.1,100.84,TRUE,TRUE
3.3,1.5,88,10,19,24.1,100.84,TRUE,3.4,1.5,88,9,15,24.1,100.86,TRUE,FALSE
3.4,1.5,88,9,15,24.1,100.86,TRUE,3.3,1.7,89,10,19,32.2,100.84,FALSE,FALSE
3.3,1.7,89,10,19,32.2,100.84,FALSE,3.1,1.4,89,9,21,32.2,100.86,FALSE,FALSE
3.1,1.4,89,9,21,32.2,100.86,FALSE,3,1.4,89,7,22,32.2,100.86,FALSE,FALSE
3,1.4,89,7,22,32.2,100.86,FALSE,2.9,1.2,89,7,22,32.2,100.87,FALSE,FALSE
2.9,1.2,89,7,22,32.2,100.87,FALSE,2.6,1.5,92,8,22,24.1,100.86,FALSE,FALSE
2.6,1.5,92,8,22,24.1,100.86,FALSE,3,1.3,89,7,22,32.2,100.81,FALSE,FALSE
3,1.3,89,7,22,32.2,100.81,FALSE,3.2,0.9,85,8,22,32.2,100.8,FALSE,FALSE
3.2,0.9,85,8,22,32.2,100.8,FALSE,3.4,0.9,83,8,21,32.2,100.76,FALSE,FALSE
3.4,0.9,83,8,21,32.2,100.76,FALSE,3.8,0.5,79,8,25,32.2,100.76,FALSE,FALSE
3.8,0.5,79,8,25,32.2,100.76,FALSE,3.1,1,86,9,25,32.2,100.76,FALSE,TRUE
3.1,1,86,9,25,32.2,100.76,FALSE,2.7,1.4,91,8,26,24.1,100.76,TRUE,TRUE
2.7,1.4,91,8,26,24.1,100.76,TRUE,3.1,1.4,89,7,26,24.1,100.73,TRUE,FALSE
3.1,1.4,89,7,26,24.1,100.73,TRUE,3.8,1,82,8,24,24.1,100.72,FALSE,FALSE
3.8,1,82,8,24,24.1,100.72,FALSE,5.3,-0.4,67,8,26,32.2,100.73,FALSE,FALSE
5.3,-0.4,67,8,26,32.2,100.73,FALSE,5.7,-0.2,66,8,26,48.3,100.74,FALSE,FALSE
5.7,-0.2,66,8,26,48.3,100.74,FALSE,6.2,-0.6,62,6,26,48.3,100.66,FALSE,FALSE
6.2,-0.6,62,6,26,48.3,100.66,FALSE,6.7,1.4,69,6,15,48.3,100.6,FALSE,FALSE
6.7,1.4,69,6,15,48.3,100.6,FALSE,6.5,0.9,68,6,18,48.3,100.54,FALSE,FALSE
6.5,0.9,68,6,18,48.3,100.54,FALSE,5.8,2.2,77,10,22,48.3,100.51,FALSE,FALSE
5.8,2.2,77,10,22,48.3,100.51,FALSE,5.9,1,70,10,23,48.3,100.56,FALSE,FALSE
5.9,1,70,10,23,48.3,100.56,FALSE,6.1,0.6,68,5,13,48.3,100.56,FALSE,FALSE
6.1,0.6,68,5,13,48.3,100.56,FALSE,5.2,1.7,78,9,10,24.1,100.61,FALSE,FALSE
5.2,1.7,78,9,10,24.1,100.61,FALSE,5.3,0.8,73,5,8,24.1,100.61,FALSE,FALSE
5.3,0.8,73,5,8,24.1,100.61,FALSE,4.8,1.7,80,14,5,24.1,100.67,FALSE,FALSE
4.8,1.7,80,14,5,24.1,100.67,FALSE,4.9,1.7,80,36,13,24.1,100.66,FALSE,FALSE
4.9,1.7,80,36,13,24.1,100.66,FALSE,3.7,1.8,87,11,9,24.1,100.74,FALSE,FALSE
3.7,1.8,87,11,9,24.1,100.74,FALSE,4.3,2,86,17,10,24.1,100.85,FALSE,FALSE
4.3,2,86,17,10,24.1,100.85,FALSE,3.8,2.2,89,32,4,24.1,100.91,FALSE,FALSE
3.8,2.2,89,32,4,24.1,100.91,FALSE,3.5,2,90,36,2,24.1,100.99,FALSE,FALSE
3.5,2,90,36,2,24.1,100.99,FALSE,3.8,1.7,86,0,1,24.1,100.98,FALSE,FALSE
3.8,1.7,86,0,1,24.1,100.98,FALSE,3.8,2,88,2,7,24.1,100.99,FALSE,FALSE
